STRUCTURE,STRUCTURE_ID,ACTION,LEI,LEGAL_NAME,COUNTRY_INCORPORATION,COUNTRY_HEADQUARTERS,CATEGORY,SUBCATEGORY,LEGAL_FORM,POSTAL_CODE
datastructure,MD:LEI_DATA(1.0),I,1595W4HPPRTM6UTI8G98,SEQUENTI AS,NO,NO,GENERAL,,YI42,8800
datastructure,MD:LEI_DATA(1.0),I,1595W4KRDCUNVGWDKJ38,MAG 486 HOLDING AS,NO,NO,GENERAL,,YI42,8013
datastructure,MD:LEI_DATA(1.0),I,1595W4WXDBEIGHKYMF76,NORDISK PAPIRVAREFABRIK A/S,DK,DK,GENERAL,,ZRPO,4070
datastructure,MD:LEI_DATA(1.0),I,1595W58ND32JPTUILW94,BR'S MASKINFABRIK A/S,DK,DK,GENERAL,,ZRPO,2650
datastructure,MD:LEI_DATA(1.0),I,1595W5K2EUD7TWKATW73,B-Anlæg,DK,DK,SOLE_PROPRIETOR,,FUKI,3400
datastructure,MD:LEI_DATA(1.0),I,1595W5SCIABIAXEY9331,SUND SJØSERVICE AS,NO,NO,GENERAL,,YI42,6411
datastructure,MD:LEI_DATA(1.0),I,1595W61HW8P8Y8MQTN64,NB ISENKRAM HOLDING ApS,DK,DK,GENERAL,,H8VP,8800
datastructure,MD:LEI_DATA(1.0),I,1595W62YEDL51RGM0677,VG 141 HOLDING AS,NO,NO,GENERAL,,YI42,3525
datastructure,MD:LEI_DATA(1.0),I,1595W6LHKH6HEKFBKL39,Advokatanpartsselskabet Voksub Holding,DK,DK,GENERAL,,H8VP,8000
datastructure,MD:LEI_DATA(1.0),I,1595W6U7XDVCLARMQ757,BERGEFOND HOLDING AS,NO,NO,GENERAL,,YI42,6215
datastructure,MD:LEI_DATA(1.0),I,1595W71YVCVKWG9YMA10,GUVA INVEST AS,NO,NO,GENERAL,,YI42,4360
datastructure,MD:LEI_DATA(1.0),I,1595W7AKEPLFV9I6IM15,Björn Jeffery AB,SE,SE,GENERAL,,XJHM,211 21
datastructure,MD:LEI_DATA(1.0),I,1595W7K3CGQP6NFQ0X11,OCCASUS CAPITAL AS,NO,NO,GENERAL,,YI42,4886
datastructure,MD:LEI_DATA(1.0),I,1595W7UKSU4D1V30LG55,UPTICK AS,NO,NO,GENERAL,,YI42,1152
datastructure,MD:LEI_DATA(1.0),I,1595W7WOEI3LA5CD8594,LATIN LINK AS,NO,NO,GENERAL,,YI42,1160
datastructure,MD:LEI_DATA(1.0),I,1595W83VWQ7FGUE2X072,DANSK-ARGENTINSK FORENINGS KULTUR- OG HJÆLPELEGATFOND,DK,DK,GENERAL,,599X,3480
datastructure,MD:LEI_DATA(1.0),I,1595W8Y7V7PD8ALN7D43,MÅLØY KOMPETANSEHUB AS,NO,NO,GENERAL,,YI42,6700
datastructure,MD:LEI_DATA(1.0),I,1595W8YNRIIHRS7UQM70,FL-INVEST AS,NO,NO,GENERAL,,YI42,4055
datastructure,MD:LEI_DATA(1.0),I,1595W964YPGXOBKAKF19,ICONSULT AS,NO,NO,GENERAL,,YI42,4823
datastructure,MD:LEI_DATA(1.0),I,1595W9FI3YWJVBVQVR18,LMN enterprises AB,SE,SE,GENERAL,,XJHM,416 53
datastructure,MD:LEI_DATA(1.0),I,1595WA3HJXP80NEOAO72,Vemanda Group AB,SE,SE,GENERAL,,XJHM,102 31
datastructure,MD:LEI_DATA(1.0),I,1595WACURHTIOK374H62,STUDENTSAMSKIPNADEN I STAVANGER,NO,NO,RESIDENT_GOVERNMENT_ENTITY,,8888,4021
datastructure,MD:LEI_DATA(1.0),I,1595WB6L5LFED53IEM60,NIKOLAJ NIELSEN HOLDING ApS,DK,DK,GENERAL,,H8VP,3300
datastructure,MD:LEI_DATA(1.0),I,1595WBB9CU9PMLCVGA80,K.KVALEN AS,NO,NO,GENERAL,,YI42,6084
datastructure,MD:LEI_DATA(1.0),I,1595WBJWLO9QS05R1H35,Sjöstedt Förvaltning AB,SE,SE,GENERAL,,XJHM,246 57
datastructure,MD:LEI_DATA(1.0),I,1595WC4H5HEJMO3MFN16,RESIDENT COACH LTD,GB,GB,GENERAL,,H0PO,N1 7GU
datastructure,MD:LEI_DATA(1.0),I,1595WC5FA4RC9HSKCI67,AH-HOLDING AS,NO,NO,GENERAL,,YI42,7033
datastructure,MD:LEI_DATA(1.0),I,1595WC7UD62AO6SIJQ84,JUSTNES INVEST AS,NO,NO,GENERAL,,YI42,0475
datastructure,MD:LEI_DATA(1.0),I,1595WCA3DHVG7E2HJD88,Agidon Holding I ApS,DK,DK,GENERAL,,H8VP,9000
datastructure,MD:LEI_DATA(1.0),I,1595WCGT8K0N0I8QNQ34,KACLA Holding ApS,DK,DK,GENERAL,,H8VP,3400
datastructure,MD:LEI_DATA(1.0),I,1595WCHHXGQJRCM5R468,PEK 551 HOLDING AS,NO,NO,GENERAL,,YI42,3303
datastructure,MD:LEI_DATA(1.0),I,1595WCUSHLJ65GABIO64,VESTFOLD AUTOMASJON AS,NO,NO,GENERAL,,YI42,3216
datastructure,MD:LEI_DATA(1.0),I,1595WEBD813ULI4L6B82,Karl Gunno Investments AB,SE,SE,GENERAL,,XJHM,904 20
datastructure,MD:LEI_DATA(1.0),I,1595WEJBQ5GE01QNO476,Bitzekis & Bror AB,SE,SE,GENERAL,,XJHM,118 57
datastructure,MD:LEI_DATA(1.0),I,1595WEK155LN4JG76O15,GLOBALFORCE TECHNOLOGY LTD.,GB,GB,GENERAL,,H0PO,SE15 2EE
datastructure,MD:LEI_DATA(1.0),I,1595WEMRRNSX663RXC89,CATALE AS,NO,NO,GENERAL,,YI42,1357
datastructure,MD:LEI_DATA(1.0),I,1595WF49Q3TA6CB6VS91,GBSN Invest AB,SE,SE,GENERAL,,XJHM,182 67
datastructure,MD:LEI_DATA(1.0),I,1595WFPR2U3SJW244W27,CHWOL 752 HOLDING AS,NO,NO,GENERAL,,YI42,0481
datastructure,MD:LEI_DATA(1.0),I,1595WH1TAETOS77WLX59,Endive AB,SE,SE,GENERAL,,XJHM,114 20
datastructure,MD:LEI_DATA(1.0),I,1595WH7T5S83107D5M89,"LWJ Holding, Horsens ApS",DK,DK,GENERAL,,H8VP,8700
datastructure,MD:LEI_DATA(1.0),I,1595WH8A8T5I9IIYD959,L. Chr. Sørensens og Hustrus Mindefond,DK,DK,GENERAL,,40R4,7000
datastructure,MD:LEI_DATA(1.0),I,1595WHKCFTNSF2DR2E77,HOMEBLICK UG (haftungsbeschränkt),DE,DE,GENERAL,,2HBR,79540
datastructure,MD:LEI_DATA(1.0),I,1595WILY99ODF3YNL746,Ydremark Holding AB,SE,SE,GENERAL,,XJHM,113 65
datastructure,MD:LEI_DATA(1.0),I,1595WIMXFWVRDANM9I51,FURUHAGEN HOLDING AS,NO,NO,GENERAL,,YI42,8276
datastructure,MD:LEI_DATA(1.0),I,1595WIVO9ATWGT0MAS76,DIGITAL PARTNER AS,NO,NO,GENERAL,,YI42,1400
datastructure,MD:LEI_DATA(1.0),I,1595WJ1LP20I1QSAMS82,"STEFF HOLDING, VIBY ApS",DK,DK,GENERAL,,H8VP,8260
datastructure,MD:LEI_DATA(1.0),I,1595WJ2GQ01MBOSON332,SECANT TOPPHOLDING AS,NO,NO,GENERAL,,YI42,4344
datastructure,MD:LEI_DATA(1.0),I,1595WJ75GTP7BV510A30,Cfen Holding ApS,DK,DK,GENERAL,,H8VP,2200
datastructure,MD:LEI_DATA(1.0),I,1595WJGHN6WR18N74653,Elliot Ventures AB,SE,SE,GENERAL,,XJHM,111 43
datastructure,MD:LEI_DATA(1.0),I,1595WKDMSARD2Q2JF574,T. Richter Holding ApS,DK,DK,GENERAL,,H8VP,8260
datastructure,MD:LEI_DATA(1.0),I,1595WKNT9VHX1BLKPW14,LARANK INVEST AS,NO,NO,GENERAL,,YI42,1461
datastructure,MD:LEI_DATA(1.0),I,1595WKTLFIRXCJK5DJ59,PALATINEN AS,NO,NO,GENERAL,,YI42,1177
datastructure,MD:LEI_DATA(1.0),I,1595WLGN6BIU63A3L510,BISLETT EIENDOMSFORVALTNING AS,NO,NO,GENERAL,,YI42,0170
datastructure,MD:LEI_DATA(1.0),I,1595WM1NFN2RWT24WQ88,M2 HOLDING ApS,DK,DK,GENERAL,,H8VP,8320
datastructure,MD:LEI_DATA(1.0),I,1595WMD29QRYIO69D651,GEOMETRI AS,NO,NO,GENERAL,,YI42,5281
datastructure,MD:LEI_DATA(1.0),I,1595WN53E66FY0AJYD30,BLUEPACK INVEST ApS,DK,DK,GENERAL,,H8VP,5000
datastructure,MD:LEI_DATA(1.0),I,1595WN5FWK8QOV1E8K59,Lumar ApS,DK,DK,GENERAL,,H8VP,1561
datastructure,MD:LEI_DATA(1.0),I,1595WNA6HNC44ANI9452,BKas Unternehmensberatungs GmbH,DE,DE,GENERAL,,2HBR,14165
datastructure,MD:LEI_DATA(1.0),I,1595WNFJRMFEH42QFB71,WESTCAP HOLDING AS,NO,NO,GENERAL,,YI42,6812
datastructure,MD:LEI_DATA(1.0),I,1595WNQNSMGN48GTS332,Hilaire Holding ApS,DK,DK,GENERAL,,H8VP,2900
datastructure,MD:LEI_DATA(1.0),I,1595WOU8OWJD3HWLGL64,Proledia AB,SE,SE,GENERAL,,XJHM,233 64
datastructure,MD:LEI_DATA(1.0),I,1595WOWN4XNF2UYGA116,MADIAN HOLDING AS,NO,NO,GENERAL,,YI42,1809
datastructure,MD:LEI_DATA(1.0),I,1595WPKPNGO39GRES996,Turnkey Holding II ApS,DK,DK,GENERAL,,H8VP,2920
datastructure,MD:LEI_DATA(1.0),I,1595WPL3VCB4N5Q44638,Staffeldt Property ApS,DK,DK,GENERAL,,H8VP,3000
datastructure,MD:LEI_DATA(1.0),I,1595WPR25W6XIO9FHH34,F. Vittrup Holding ApS,DK,DK,GENERAL,,H8VP,9000
datastructure,MD:LEI_DATA(1.0),I,1595WQTY8PPCJ3YI5P54,M. MØGELMOSE HOLDING ApS,DK,DK,GENERAL,,H8VP,9850
datastructure,MD:LEI_DATA(1.0),I,1595WQW2L3PI3CGX3Q69,SOALV 567 HOLDING AS,NO,NO,GENERAL,,YI42,3292
datastructure,MD:LEI_DATA(1.0),I,1595WQW635WNV2E9QD89,Piscator IP-Konsult AB,SE,SE,GENERAL,,XJHM,438 34
datastructure,MD:LEI_DATA(1.0),I,1595WR48J1CW2PVBON54,FORLAGET NICHE,DK,DK,GENERAL,,40R4,8462
datastructure,MD:LEI_DATA(1.0),I,1595WR9SNKBQLM55E741,HOLBEK ApS,DK,DK,GENERAL,,H8VP,8320
datastructure,MD:LEI_DATA(1.0),I,1595WRFWIA0345ADSR26,Estate Hellerup ApS,DK,DK,GENERAL,,H8VP,2900
datastructure,MD:LEI_DATA(1.0),I,1595WRT4CQBB1M28JD17,MAGNUM LUCRUM AS,NO,NO,GENERAL,,YI42,4879
datastructure,MD:LEI_DATA(1.0),I,1595WS36UY1X06758N84,KVF LIMITED,GB,GB,GENERAL,,H0PO,EN5 5BY
datastructure,MD:LEI_DATA(1.0),I,1595WSIJQQLC1E3G2617,Holdingselskabet PGB ApS,DK,DK,GENERAL,,H8VP,1657
datastructure,MD:LEI_DATA(1.0),I,1595WSQEPS7X9IKTR927,GRUNDEJERFORENINGEN STRANDBY NORD-VEST,DK,DK,GENERAL,,40R4,9970
datastructure,MD:LEI_DATA(1.0),I,1595WSS6NING557WJ337,Kegleklubberne i Odense Nord,DK,DK,GENERAL,,D4PU,5270
datastructure,MD:LEI_DATA(1.0),I,1595WTS4LYH1NSD48E61,OMLAND INVESTMENTS AS,NO,NO,GENERAL,,YI42,1344
datastructure,MD:LEI_DATA(1.0),I,1595WU3BBGMP51JGDV31,OK TECH HOLDING ApS,DK,DK,GENERAL,,H8VP,6000
datastructure,MD:LEI_DATA(1.0),I,1595WU8RD20PIBQCOP20,Munkhammar Musik AB,SE,SE,GENERAL,,XJHM,100 61
datastructure,MD:LEI_DATA(1.0),I,1595WUW60DM7NV7KU224,OAS AS,NO,NO,GENERAL,,YI42,0557
datastructure,MD:LEI_DATA(1.0),I,1595WUY0XFLK028SLN20,KL1 INVEST AS,NO,NO,GENERAL,,YI42,0483
datastructure,MD:LEI_DATA(1.0),I,1595WV3BH40IIHWOHV40,MH Holding Silkeborg ApS,DK,DK,GENERAL,,H8VP,8600
datastructure,MD:LEI_DATA(1.0),I,1595WV514C3H7NO3HS34,Danish Livestock Export A/S,DK,DK,GENERAL,,ZRPO,9610
datastructure,MD:LEI_DATA(1.0),I,1595WV80YQ00Y7K4EU20,PRIMEFEX LTD,GB,GB,GENERAL,,H0PO,TW7 7LD
datastructure,MD:LEI_DATA(1.0),I,1595WV87C722P921W330,St. Restrup Idrætsforening,DK,DK,GENERAL,,40R4,9240
datastructure,MD:LEI_DATA(1.0),I,1595WVNGOWSX5KHSTE45,SHIBUMI AS,NO,NO,GENERAL,,YI42,0580
datastructure,MD:LEI_DATA(1.0),I,1595WVY36URY01LJE979,IDNA GROUP A/S,DK,DK,GENERAL,,ZRPO,1073
datastructure,MD:LEI_DATA(1.0),I,1595WW09BO4YV8QK1Y94,VALDEMAR PETERSEN & HUSTRU ESTHER MOESMANN PETERSENS FOND,DK,DK,GENERAL,,599X,6600
datastructure,MD:LEI_DATA(1.0),I,1595WW7B04CJR8ULU122,IQ4U AB,SE,SE,GENERAL,,XJHM,135 60
datastructure,MD:LEI_DATA(1.0),I,1595WWA81K8LO8JCS356,LASSEN & PETERSEN ApS,DK,DK,GENERAL,,H8VP,3760
datastructure,MD:LEI_DATA(1.0),I,1595WWEVEBP9X1N2Q513,Recrucon AB,SE,SE,GENERAL,,XJHM,414 75
datastructure,MD:LEI_DATA(1.0),I,1595WWJ1CFL6SEC5A863,FHL 2014 ApS,DK,DK,GENERAL,,H8VP,1358
datastructure,MD:LEI_DATA(1.0),I,1595WWXHJAV1L7CWFL98,GRIMSLI HOLDING AS,NO,NO,GENERAL,,YI42,4310
datastructure,MD:LEI_DATA(1.0),I,1595WY58CKK4QSK0IW28,JFB 203 HOLDING AS,NO,NO,GENERAL,,YI42,2611
datastructure,MD:LEI_DATA(1.0),I,1595WYR017QRWKMXWB88,WLP INVEST ApS,DK,DK,GENERAL,,H8VP,2770
datastructure,MD:LEI_DATA(1.0),I,1595WYR8AH5ONUBI3D53,ÅLESUND SANITETSFORENING,NO,NO,GENERAL,,FSBD,6016
datastructure,MD:LEI_DATA(1.0),I,1595X0588EFV0QX7D937,PER STETTE AS,NO,NO,GENERAL,,YI42,6260
datastructure,MD:LEI_DATA(1.0),I,1595X0936BHCRBS3SK15,Stella Invest ApS,DK,DK,GENERAL,,H8VP,3500
datastructure,MD:LEI_DATA(1.0),I,1595X0GFGWE844G9DO90,Heijbel development AB,SE,SE,GENERAL,,XJHM,824 78
datastructure,MD:LEI_DATA(1.0),I,1595X0JWCRF71BFBIX54,JGE Holding APS,DK,DK,GENERAL,,H8VP,7600
datastructure,MD:LEI_DATA(1.0),I,1595X0RUS0MH4IB9UV16,PRIMARY HOLDING AS,NO,NO,GENERAL,,YI42,0479
datastructure,MD:LEI_DATA(1.0),I,1595X0YVVLVL2761M680,SSOR 846 HOLDING AS,NO,NO,GENERAL,,YI42,5135
datastructure,MD:LEI_DATA(1.0),I,1595X17XJAFQKNTT9898,DATA INSIGHT AS,NO,NO,GENERAL,,YI42,0382
datastructure,MD:LEI_DATA(1.0),I,1595X1MYOQ60TLSQE646,KATETE Holding ApS,DK,DK,GENERAL,,H8VP,8200
datastructure,MD:LEI_DATA(1.0),I,1595X1V8AYBYBQY09853,BAGGERØD EIENDOM AS,NO,NO,GENERAL,,YI42,3188
datastructure,MD:LEI_DATA(1.0),I,1595X236PUHIA6JRQ879,KEMAD LIMITED,GB,GB,GENERAL,,H0PO,BT9 5JU
datastructure,MD:LEI_DATA(1.0),I,1595X281SJ8VXRUFKK25,CHARLIE INVEST AS,NO,NO,GENERAL,,YI42,0252
datastructure,MD:LEI_DATA(1.0),I,1595X29YCF05QN5X2W72,Carl-Jørgen Jensen Holding ApS,DK,DK,GENERAL,,H8VP,8721
datastructure,MD:LEI_DATA(1.0),I,1595X2TBHNBC09N0FM51,Foreningen Skanderborg Kulturhus.,DK,DK,GENERAL,,40R4,8660
datastructure,MD:LEI_DATA(1.0),I,1595X3QOXHG0B834BI89,CIRKUS EBAK ApS,DK,DK,GENERAL,,H8VP,3400
datastructure,MD:LEI_DATA(1.0),I,1595X4FFUK2WGJ56TI51,J.L. Kjær ApS,DK,DK,GENERAL,,H8VP,8860
datastructure,MD:LEI_DATA(1.0),I,1595X4QIHEQ8R5SV7831,JURGEN BRUN HANSEN,DK,DK,SOLE_PROPRIETOR,,FUKI,6261
datastructure,MD:LEI_DATA(1.0),I,1595X5B4880B68FI3O38,NORTON HOLDING ApS,DK,DK,GENERAL,,H8VP,7100
datastructure,MD:LEI_DATA(1.0),I,1595X5XGEP8W4I44UW11,A Farhadpour Holding ApS,DK,DK,GENERAL,,H8VP,2900
datastructure,MD:LEI_DATA(1.0),I,1595X66JT0H5NEGR2827,Carbi Holding ApS,DK,DK,GENERAL,,H8VP,7451
datastructure,MD:LEI_DATA(1.0),I,1595X689RI9JLNIJU719,KRYSSET BORETTSLAG,NO,NO,GENERAL,,O0EU,6884
datastructure,MD:LEI_DATA(1.0),I,1595X6AUJ6PAQFWVJM24,AnCo Invest ApS,DK,DK,GENERAL,,H8VP,8721
datastructure,MD:LEI_DATA(1.0),I,1595X6FCWFVGTUAU8M42,SZN INVEST AS,NO,NO,GENERAL,,YI42,4029
datastructure,MD:LEI_DATA(1.0),I,1595X6SR0P9JTEB05N20,AO Sport- och Anläggningskonsult AB,SE,SE,GENERAL,,XJHM,294 37
datastructure,MD:LEI_DATA(1.0),I,1595X6V10O2PY3LQYS23,Bruun-Monrath Holding ApS,DK,DK,GENERAL,,H8VP,8220
datastructure,MD:LEI_DATA(1.0),I,1595X7YHIPNIR3CN5M53,Bi-Invest I/S v/Bjarne Risør og Inge Risør,DK,DK,GENERAL,,7WRN,7120
datastructure,MD:LEI_DATA(1.0),I,1595X80SNWSGTONS7F46,ANABO 956 HOLDING AS,NO,NO,GENERAL,,YI42,3420
datastructure,MD:LEI_DATA(1.0),I,1595X8A0Y8HK2DHH9Y22,Per Nybro Bolding Holding ApS,DK,DK,GENERAL,,H8VP,6700
datastructure,MD:LEI_DATA(1.0),I,1595X8BVR0K3Q3O2NL46,BOLD ADVICE & INVESTMENT AS,NO,NO,GENERAL,,YI42,1337
datastructure,MD:LEI_DATA(1.0),I,1595X91XV76267251O56,Knivsberg Fonden,DK,DK,GENERAL,,599X,6200
datastructure,MD:LEI_DATA(1.0),I,1595X9DLIX12KOKIGK88,BMA PORTEFØLJE ApS,DK,DK,GENERAL,,H8VP,7430
datastructure,MD:LEI_DATA(1.0),I,1595X9WFBO7Y377JJ442,EVANS INVESTMENT MANAGEMENT LIMITED,GB,GB,GENERAL,,H0PO,L33 2AH
datastructure,MD:LEI_DATA(1.0),I,1595X9XA8RPD95P0B176,Birkerød Sportsdanserforening (BAF),DK,DK,GENERAL,,D4PU,3450
datastructure,MD:LEI_DATA(1.0),I,1595XAAH5MKDG9OM9N14,Steps Jobbcenter AB,SE,SE,GENERAL,,XJHM,128 45
datastructure,MD:LEI_DATA(1.0),I,1595XAXIOA0UAUCDFP79,VILSØE ADVOKATANPARTSSELSKAB,DK,DK,GENERAL,,H8VP,1304
datastructure,MD:LEI_DATA(1.0),I,1595XBH7XJ8TODOGGC19,Tandteknikeren ApS,DK,DK,GENERAL,,H8VP,8700
datastructure,MD:LEI_DATA(1.0),I,1595XBU7YHQ6U0PGTO52,BIE HOLDING AS,NO,NO,GENERAL,,YI42,0259
datastructure,MD:LEI_DATA(1.0),I,1595XC9Q1HYFEPU4EM59,MALMBERG AS,NO,NO,GENERAL,,YI42,3015
datastructure,MD:LEI_DATA(1.0),I,1595XCAAAWES4WYIGT33,StormT Holding ApS,DK,DK,GENERAL,,H8VP,1864
datastructure,MD:LEI_DATA(1.0),I,1595XCBY5J3ODDAL2D77,DALL ApS,DK,DK,GENERAL,,H8VP,2650
datastructure,MD:LEI_DATA(1.0),I,1595XCGRIURF3ICFJ260,NKV Invest Holding ApS,DK,DK,GENERAL,,H8VP,9530
datastructure,MD:LEI_DATA(1.0),I,1595XD233RXR2S5G9O43,ÆLT FLYT AS,NO,NO,GENERAL,,YI42,2848
datastructure,MD:LEI_DATA(1.0),I,1595XDG1L0XPRFW8C566,Ankka IT,DK,DK,SOLE_PROPRIETOR,,FUKI,2300
datastructure,MD:LEI_DATA(1.0),I,1595XEYXF539XXFUVJ28,Hybridel Sverige AB,SE,SE,GENERAL,,XJHM,647 31
datastructure,MD:LEI_DATA(1.0),I,1595XF3EPBOF0FM54D40,MATHORNE VVS ApS,DK,DK,GENERAL,,H8VP,8330
datastructure,MD:LEI_DATA(1.0),I,1595XFN3WTMXTHJMD978,LSG GROUP ApS,DK,DK,GENERAL,,H8VP,8000
datastructure,MD:LEI_DATA(1.0),I,1595XFVHJMJVVIW68G58,LASJ f.m.b.a.,DK,DK,GENERAL,,40R4,4500
datastructure,MD:LEI_DATA(1.0),I,1595XG9N9FJ5XYYSW556,Bill Holding ApS,DK,DK,GENERAL,,H8VP,2880
datastructure,MD:LEI_DATA(1.0),I,1595XGJLM01R0SC5ME44,J.B. Byggestyring ApS,DK,DK,GENERAL,,H8VP,2100
datastructure,MD:LEI_DATA(1.0),I,1595XH38NRU548RVJ563,AKVAPLAN-NIVA AS,NO,NO,GENERAL,,YI42,9007
datastructure,MD:LEI_DATA(1.0),I,1595XH62QOA94NVHVY42,BANY AS,NO,NO,GENERAL,,YI42,3739
datastructure,MD:LEI_DATA(1.0),I,1595XHD7XKI4KD8DTA11,LERBJERG ApS,DK,DK,GENERAL,,H8VP,5500
datastructure,MD:LEI_DATA(1.0),I,1595XHEQXMNDDLGVID52,Udlejningsejendom v/Henrik Kirkegaard,DK,DK,SOLE_PROPRIETOR,,FUKI,7200
datastructure,MD:LEI_DATA(1.0),I,1595XHKLAFCDNMJKND37,Bang-Pedersen Properties ApS,DK,DK,GENERAL,,H8VP,2820
datastructure,MD:LEI_DATA(1.0),I,1595XHPXV82I14K6I169,TMO AS,NO,NO,GENERAL,,YI42,8283
datastructure,MD:LEI_DATA(1.0),I,1595XIBOXB62H3RG5F18,BeReSø Holding ApS,DK,DK,GENERAL,,H8VP,2730
datastructure,MD:LEI_DATA(1.0),I,1595XIC270JUJEFCSI56,AREALPLAN AS,NO,NO,GENERAL,,YI42,3022
datastructure,MD:LEI_DATA(1.0),I,1595XIEYVJRCUMINXE26,Reel PPA ApS,DK,DK,GENERAL,,H8VP,1414
datastructure,MD:LEI_DATA(1.0),I,1595XIIELI2PU1DQK540,TOM B. JOHANSEN INVEST AS,NO,NO,GENERAL,,YI42,2020
datastructure,MD:LEI_DATA(1.0),I,1595XJERJQLJSG8XT188,Lihmskov-Bindeballe Lystfiskerforening,DK,DK,GENERAL,,D4PU,7300
datastructure,MD:LEI_DATA(1.0),I,1595XK4QXNMS6P5JBR45,BORGEN GRUPPEN ApS,DK,DK,GENERAL,,H8VP,7120
datastructure,MD:LEI_DATA(1.0),I,1595XK9IEKAXA2DM8M14,BEKEN AS,NO,NO,GENERAL,,YI42,4052
datastructure,MD:LEI_DATA(1.0),I,1595XKXT0OIATLL8KS86,AVNBØLGÅRD HOLDING ApS,DK,DK,GENERAL,,H8VP,6400
datastructure,MD:LEI_DATA(1.0),I,1595XL1E198T1CC6DM43,Pensionsnavigering Mariestad AB,SE,SE,GENERAL,,XJHM,412 51
datastructure,MD:LEI_DATA(1.0),I,1595XL5EUC25OF4VI398,TOAA CONSULT & INVEST AS,NO,NO,GENERAL,,YI42,4007
datastructure,MD:LEI_DATA(1.0),I,1595XL77KYKJOWSQTF42,Jar Marine Consult Holding ApS,DK,DK,GENERAL,,H8VP,5700
datastructure,MD:LEI_DATA(1.0),I,1595XLU1O16EE5UW6S51,VERIFICATE AS,NO,NO,GENERAL,,YI42,4031
datastructure,MD:LEI_DATA(1.0),I,1595XM4VC2Q2GV9CWW53,JHOFF INVEST AS,NO,NO,GENERAL,,YI42,7052
datastructure,MD:LEI_DATA(1.0),I,1595XM91XGC6KKJD3P55,JRS Management Consulting AB,SE,SE,GENERAL,,XJHM,113 20
datastructure,MD:LEI_DATA(1.0),I,1595XNGF9I1HFDNESP69,BØHLE EIENDOMSTJENESTER AS,NO,NO,GENERAL,,YI42,2609
datastructure,MD:LEI_DATA(1.0),I,1595XNLM3OY2DHOMDK40,MUSIC MAKER HOLDING APS,DK,DK,GENERAL,,H8VP,2900
datastructure,MD:LEI_DATA(1.0),I,1595XNN6A09U439GA951,Servin'U AB,SE,SE,GENERAL,,XJHM,243 36
datastructure,MD:LEI_DATA(1.0),I,1595XNOQA5E0A5CVFX11,FamilieLiv ApS,DK,DK,GENERAL,,H8VP,8722
datastructure,MD:LEI_DATA(1.0),I,1595XO73408LPB1XX665,Förderverein Freundeskreis Gymnasium Feuchtwangen e.V.,DE,DE,GENERAL,,QZ3L,91555
datastructure,MD:LEI_DATA(1.0),I,1595XPRRI78IRB9I3631,Havnsøgaard Holding ApS,DK,DK,GENERAL,,H8VP,2000
datastructure,MD:LEI_DATA(1.0),I,1595XQ04W1NBXEJ2L165,TOMA PROSJEKTUTVIKLING AS,NO,NO,GENERAL,,YI42,5094
datastructure,MD:LEI_DATA(1.0),I,1595XQTYGGQ6OCWA5C39,Philipp Lange Thomsen Holding ApS,DK,DK,GENERAL,,H8VP,3390
datastructure,MD:LEI_DATA(1.0),I,1595XR4D122BLEJBO150,Cesa Invest ApS,DK,DK,GENERAL,,H8VP,8000
datastructure,MD:LEI_DATA(1.0),I,1595XR5X4YIM4T4H3763,LANDSHAUG AS,NO,NO,GENERAL,,YI42,7633
datastructure,MD:LEI_DATA(1.0),I,1595XRQQTJVF7K9P3C72,Geotive AB,SE,SE,GENERAL,,XJHM,432 37
datastructure,MD:LEI_DATA(1.0),I,1595XRRW4I6IUQ1FFI66,Hallund Holding ApS,DK,DK,GENERAL,,H8VP,2650
datastructure,MD:LEI_DATA(1.0),I,1595XT1MBJB3MR5T3115,TMK 703 HOLDING AS,NO,NO,GENERAL,,YI42,6856
datastructure,MD:LEI_DATA(1.0),I,1595XTHW6OYVA5C7VP91,Yoveo AB,SE,SE,GENERAL,,XJHM,113 56
datastructure,MD:LEI_DATA(1.0),I,1595XTQMLPTE0K93UW75,JMO Invest ApS,DK,DK,GENERAL,,H8VP,8732
datastructure,MD:LEI_DATA(1.0),I,1595XU3H569HBSN0O686,simlogics GmbH,DE,DE,GENERAL,,2HBR,13595
datastructure,MD:LEI_DATA(1.0),I,1595XU5J7BJIVMBBL559,Herringløse Idrætsforening,DK,DK,GENERAL,,D4PU,4000
datastructure,MD:LEI_DATA(1.0),I,1595XU5QXWY4WW0TE836,BJA Holding AB,SE,SE,GENERAL,,XJHM,594 93
datastructure,MD:LEI_DATA(1.0),I,1595XUMX03I3F1IU0722,Eliasson Invest ApS,DK,DK,GENERAL,,H8VP,2670
datastructure,MD:LEI_DATA(1.0),I,1595XUO2WDH6IOWT4M71,ZWM AB,SE,SE,GENERAL,,XJHM,114 50
datastructure,MD:LEI_DATA(1.0),I,1595XX4X5XND3VH2EM52,OYB 245 HOLDING AS,NO,NO,GENERAL,,YI42,3711
datastructure,MD:LEI_DATA(1.0),I,1595XXO11XU1O1YBTT65,EWFUR 508 HOLDING AS,NO,NO,GENERAL,,YI42,8616
datastructure,MD:LEI_DATA(1.0),I,1595XXTVKE54NOIXE424,MORTEN JARNE CLAUSEN HOLDING ApS,DK,DK,GENERAL,,H8VP,9320
